Loc_name,Status,Score,Match_type,Match_addr,Addr_type,City,Postal,Country,Distance,X,Y,idm,year,rank_1,company_na,address,address2,city_1,zip,industry,foundingye,revenue,employees,growth,high,county,state_name,county_nam,state_code,cbsa,metro,full_name,FID_2,STATEFP,COUNTYFP,TRACTCE,GEOID,NAME,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON, , 
USA.PointAddress,M,100,A,"600 Longwater Dr, Norwell, Massachusetts, 02061",PointAddress,Norwell,2061,USA,0,-70.881994,42.159208,20131665,2013,1667,Radius Financial Group,600 Longwater Drive,Suite 107,Norwell,2061,Financial Services,1999,24440387,82,2.3382,1,25023,MA,Plymouth County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",344,25,23,504101,25023504101,5041.01,Census Tract 5041.01,G5020,S,25159050,426784,42.1695061,-70.8357089, , 
USA.PointAddress,M,100,A,"80 Washington St, Norwell, Massachusetts, 02061",PointAddress,Norwell,2061,USA,0,-70.879557,42.172514,20092733,2009,2734,Satuit Technologies,80 Washington St. M-50,N/A,Norwell,2061,Financial Services,1994,4573850,32,1.061,1,25023,MA,Plymouth County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",344,25,23,504101,25023504101,5041.01,Census Tract 5041.01,G5020,S,25159050,426784,42.1695061,-70.8357089, , 
USA.PointAddress,M,100,A,"95 Longwater Cir, Norwell, Massachusetts, 02061",PointAddress,Norwell,2061,USA,0,-70.879978,42.156003,20083706,2008,3701,The Computer Merchant,95 Longwater Circle, ,Norwell,2061,IT Services,1979,183600000,132,0.8494,1,25023,MA,Plymouth County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",344,25,23,504101,25023504101,5041.01,Census Tract 5041.01,G5020,S,25159050,426784,42.1695061,-70.8357089, , 
USA.PointAddress,M,100,A,"41 Kings Pond Plain Rd, Plymouth, Massachusetts, 02360",PointAddress,Plymouth,2360,USA,0,-70.708181,41.906698,20152015,2015,2015,Healthcare Revenue Strategies,41 Kings Pond Plain Road, ,Plymouth,2360,Health,2005,2574127,14,1.9568,1,25023,MA,Plymouth County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",346,25,23,530600,25023530600,5306,Census Tract 5306,G5020,S,98841421,6704816,41.8698585,-70.6603338, , 
USA.StreetAddress,M,90.1,A,"558 Washington St, Duxbury, Massachusetts, 02332",StreetAddress,Duxbury,2332,USA,0,-70.671939,42.042353,20110675,2011,676,600 lb. Gorillas,PO bOX 343 558 WASHINGTON STREET,PO Box 343,Duxbury,2331,Food & Beverage,0,7219200,2,4.736809,1,25023,MA,Plymouth County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",347,25,23,507104,25023507104,5071.04,Census Tract 5071.04,G5020,S,26685734,30668516,42.0443524,-70.6792393, , 
USA.PointAddress,M,100,A,"181 S Main St, West Bridgewater, Massachusetts, 02379",PointAddress,West Bridgewater,2379,USA,0,-71.000508,42.013281,20143718,2014,3718,Auto Drive 1,181 South Main Street, ,West Bridgewater,2379,Consumer Products & Services,2000,14290824,29,0.855,1,25023,MA,Plymouth County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",349,25,23,524102,25023524102,5241.02,Census Tract 5241.02,G5020,S,13413924,176659,42.0237702,-70.9963676, , 
USA.PointAddress,M,100,A,"319 Manley St, West Bridgewater, Massachusetts, 02379",PointAddress,West Bridgewater,2379,USA,0,-71.055647,42.032221,20092855,2009,2856,3balls.com,319 Manley Street,Suite 1,West Bridgewater,2379,Retail,2000,17403335,55,0.995,1,25023,MA,Plymouth County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",354,25,23,524101,25023524101,5241.01,Census Tract 5241.01,G5020,S,26267930,736962,42.0335025,-71.0445088, , 
USA.StreetAddress,M,100,A,"323 Manley St, West Bridgewater, Massachusetts, 02379",StreetAddress,West Bridgewater,2379,USA,0,-71.0561,42.033837,20150711,2015,711,Gendron Construction,323 Manley Street, ,West Bridgewater,2379,Construction,1976,13585207,25,6.3289,1,25023,MA,Plymouth County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",354,25,23,524101,25023524101,5241.01,Census Tract 5241.01,G5020,S,26267930,736962,42.0335025,-71.0445088, , 
USA.PointAddress,M,100,A,"300 Congress St, Quincy, Massachusetts, 02169",PointAddress,Quincy,2169,USA,0,-71.015866,42.233704,20081965,2008,1960,JETS.com,300 Congress St,Suite 403,Quincy,2169,Logistics & Transportation,1999,42012563,55,1.8972,1,25021,MA,Norfolk County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",409,25,21,418004,25021418004,4180.04,Census Tract 4180.04,G5020,S,1316467,0,42.2383744,-71.0104974, , 
USA.PointAddress,M,100,A,"1250 Hancock St, Quincy, Massachusetts, 02169",PointAddress,Quincy,2169,USA,0,-71.004144,42.252308,20131319,2013,1321,Edvisors,1250 Hancock Street,Suite 703N,Quincy,2169,Advertising & Marketing,1998,10501000,28,3.0652,1,25021,MA,Norfolk County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",410,25,21,417701,25021417701,4177.01,Census Tract 4177.01,G5020,S,1543169,12275,42.2523398,-71.0007484, , 
USA.PointAddress,M,100,A,"1250 Hancock St, Quincy, Massachusetts, 02169",PointAddress,Quincy,2169,USA,0,-71.004144,42.252308,20081952,2008,1947,J. Calnan & Associates,1250 Hancock Street,North Tower - Third Floor,Quincy,2169,Construction,1996,91884157,68,1.908,1,25021,MA,Norfolk County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",410,25,21,417701,25021417701,4177.01,Census Tract 4177.01,G5020,S,1543169,12275,42.2523398,-71.0007484, , 
USA.PointAddress,M,100,A,"90 N Washington St, Boston, Massachusetts, 02114",PointAddress,Boston,2114,USA,0,-71.058418,42.365416,20142438,2014,2438,Foodler,90 N. Washington Street,5th Floor,Boston,2114,Food & Beverage,2004,9203788,45,1.5719,1,25025,MA,Suffolk County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",422,25,25,20303,25025020303,203.03,Census Tract 203.03,G5020,S,445751,75972,42.365938,-71.0635673, , 
USA.StreetAddress,M,100,A,"85 Merrimac St, Boston, Massachusetts, 02114",StreetAddress,Boston,2114,USA,0,-71.061468,42.363503,20143552,2014,3552,Smart Destinations,85 Merrimac Street,#200,Boston,2114,Travel & Hospitality,2003,40301598,33,0.9199,1,25025,MA,Suffolk County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",422,25,25,20303,25025020303,203.03,Census Tract 203.03,G5020,S,445751,75972,42.365938,-71.0635673, , 
USA.PointAddress,M,100,A,"3368 Washington St, Jamaica Plain, Massachusetts, 02130",PointAddress,Jamaica Plain,2130,USA,0,-71.104969,42.308998,20082498,2008,2492,Roxbury Technology,3368 Washington Street, ,Jamaica Plain,2130,Manufacturing,1994,14100000,42,1.4737,1,25025,MA,Suffolk County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",425,25,25,120201,25025120201,1202.01,Census Tract 1202.01,G5020,S,719465,0,42.305157,-71.1083675, , 
USA.PointAddress,M,96.4,A,"125 Western Ave, Boston, Massachusetts, 02163",PointAddress,Boston,2163,USA,0,-71.124565,42.363647,20142615,2014,2615,ExtensionEngine,125 Western Avenue,Harvard Innovation Lab,Allston,2163,Software,2000,6473644,145,1.4374,1,25025,MA,Suffolk County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",436,25,25,803,25025000803,8.03,Census Tract 8.03,G5020,S,1158117,0,42.359478,-71.1212633, , 
USA.StreetAddress,M,100,A,"152 Bowdoin St, Boston, Massachusetts, 02108",StreetAddress,Boston,2108,USA,0,-71.062747,42.358372,20152410,2015,2410,Beacon Hill Staffing Group,152 Bowdoin Street, ,Boston,2108,Human Resources,2000,275700000,411,1.565,1,25025,MA,Suffolk County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",446,25,25,20302,25025020302,203.02,Census Tract 203.02,G5020,S,76782,0,42.3593442,-71.0639956, , 
USA.Postal,M,100,A,"02139, Cambridge, Massachusetts",Postal,Cambridge,2139,USA,0,-71.102837,42.364399,20121589,2012,1589,Cambridge NanoTech,Cambridge NanoTech,"One Kendall Square, Suite B7301",Cambridge,2139,Manufacturing,2003,17670180,36,1.847,1,25017,MA,Middlesex County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",458,25,17,353101,25017353101,3531.01,Census Tract 3531.01,G5020,S,411670,0,42.3623316,-71.0984954, , 
USA.StreetAddress,M,100,A,"2 Canal Park, Cambridge, Massachusetts, 02141",StreetAddress,Cambridge,2141,USA,0,-71.074654,42.368027,20150744,2015,744,CarGurus,2 Canal Park 4th Floor, ,Cambridge,2141,Consumer Products & Services,2006,37645357,105,6.0466,1,25017,MA,Middlesex County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",466,25,17,352102,25017352102,3521.02,Census Tract 3521.02,G5020,S,410662,157051,42.3685005,-71.0759066, , 
USA.PointAddress,M,100,A,"110 Cambridge St, Cambridge, Massachusetts, 02141",PointAddress,Cambridge,2141,USA,0,-71.077595,42.370712,20120145,2012,145,"Center for Innovation, Excellence & Leadership",110 Cambridge Street, ,Cambridge,2141,Education,2008,3240942,12,22.295,1,25017,MA,Middlesex County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",466,25,17,352102,25017352102,3521.02,Census Tract 3521.02,G5020,S,410662,157051,42.3685005,-71.0759066, , 
USA.PointAddress,M,100,A,"25 1st St, Cambridge, Massachusetts, 02141",PointAddress,Cambridge,2141,USA,0,-71.077177,42.369737,20141100,2014,1100,HubSpot,"25 First Street, 2nd Floor","25 First Street, 2nd Floor",Cambridge,2141,Software,2006,77634340,668,4.0455,1,25017,MA,Middlesex County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",466,25,17,352102,25017352102,3521.02,Census Tract 3521.02,G5020,S,410662,157051,42.3685005,-71.0759066, , 
USA.PointAddress,M,100,A,"47 3rd St, Cambridge, Massachusetts, 02141",PointAddress,Cambridge,2141,USA,0,-71.079827,42.371258,20151666,2015,1666,iText Group NV,47 Third Street,Suite 301,Cambridge,2141,Software,2000,6550000,19,2.45,1,25017,MA,Middlesex County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",466,25,17,352102,25017352102,3521.02,Census Tract 3521.02,G5020,S,410662,157051,42.3685005,-71.0759066, , 
USA.PointAddress,M,100,A,"25 1st St, Cambridge, Massachusetts, 02141",PointAddress,Cambridge,2141,USA,0,-71.077177,42.369737,20111302,2011,1303,Zipcar,"25 First Street, 4th Floor", ,Cambridge,2141,Consumer Products & Services,0,186100000,712,2.218738,1,25017,MA,Middlesex County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",466,25,17,352102,25017352102,3521.02,Census Tract 3521.02,G5020,S,410662,157051,42.3685005,-71.0759066, , 
USA.PointAddress,M,100,A,"100 Pennsylvania Ave, Framingham, Massachusetts, 01701",PointAddress,Framingham,1701,USA,0,-71.480762,42.300413,20151236,2015,1236,Applause,100 Pennsylvania Ave., ,Framingham,1701,Business Products & Services,2007,37956719,200,3.4032,1,25017,MA,Middlesex County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",469,25,17,384001,25017384001,3840.01,Census Tract 3840.01,G5020,S,3119550,921967,42.3022275,-71.4582565, , 
USA.PointAddress,M,100,A,"1253 Worcester Rd, Framingham, Massachusetts, 01701",PointAddress,Framingham,1701,USA,0,-71.449364,42.298346,20102110,2010,2108,DestinationWeddings.com,1253 Worcester Road, ,Framingham,1701,Travel & Hospitality,2003,34985018,14,1.242,1,25017,MA,Middlesex County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",469,25,17,384001,25017384001,3840.01,Census Tract 3840.01,G5020,S,3119550,921967,42.3022275,-71.4582565, , 
USA.PointAddress,M,100,A,"175 Cabot St, Lowell, Massachusetts, 01854",PointAddress,Lowell,1854,USA,0,-71.316708,42.650738,20133028,2013,3030,Qvidian,175 Cabot Street,Suite 210,Lowell,1854,Software,1978,13452079,98,1.1047,1,25017,MA,Middlesex County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",471,25,17,388300,25017388300,3883,Census Tract 3883,G5020,S,694736,177668,42.6501923,-71.3163079, , 
USA.PointAddress,M,100,A,"175 Cabot St, Lowell, Massachusetts, 01854",PointAddress,Lowell,1854,USA,0,-71.316708,42.650738,20133757,2013,3758,Watermark,175 Cabot Street,Suite 503,Lowell,1854,Engineering,2001,34459917,81,0.7715,1,25017,MA,Middlesex County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",471,25,17,388300,25017388300,3883,Census Tract 3883,G5020,S,694736,177668,42.6501923,-71.3163079, , 
USA.PointAddress,M,100,A,"360 Merrimack St, Lawrence, Massachusetts, 01843",PointAddress,Lawrence,1843,USA,0,-71.145945,42.703127,20100342,2010,340,CUBE 3 Studio,360 Merrimack St, ,Lawrence,1843,Construction,2003,18103450,32,8.612,1,25009,MA,Essex County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",531,25,9,251600,25009251600,2516,Census Tract 2516,G5020,S,1451486,190364,42.700021,-71.1513911, , 
USA.PointAddress,M,100,A,"371 Market St, Lawrence, Massachusetts, 01843",PointAddress,Lawrence,1843,USA,0,-71.159019,42.699726,20082396,2008,2390,"Lawrence Pumps, Inc.",371 Market Street, ,Lawrence,1843,Manufacturing,1935,36612119,135,1.5409,1,25009,MA,Essex County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",531,25,9,251600,25009251600,2516,Census Tract 2516,G5020,S,1451486,190364,42.700021,-71.1513911, , 
USA.PointAddress,M,100,A,"354 Merrimack St, Lawrence, Massachusetts, 01843",PointAddress,Lawrence,1843,USA,0,-71.146094,42.703107,20133651,2013,3652,Little Sprouts,354 merrimack st,"bld. 1, 2nd floor, suite 270",lawrence,1843,Education,1982,17879151,416,0.8158,1,25009,MA,Essex County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",531,25,9,251600,25009251600,2516,Census Tract 2516,G5020,S,1451486,190364,42.700021,-71.1513911, , 
USA.PointAddress,M,100,A,"360 Merrimack St, Lawrence, Massachusetts, 01843",PointAddress,Lawrence,1843,USA,0,-71.145945,42.703127,20090101,2009,101,Nexcelom Bioscience,360 Merrimack Street,"Bldg 9, 2nd FL",Lawrence,1843,Health,2003,4673220,24,15.219,1,25009,MA,Essex County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",531,25,9,251600,25009251600,2516,Census Tract 2516,G5020,S,1451486,190364,42.700021,-71.1513911, , 
USA.PointAddress,M,100,A,"360 Merrimack St, Lawrence, Massachusetts, 01843",PointAddress,Lawrence,1843,USA,0,-71.145945,42.703127,20143408,2014,3408,Solectria Renewables,360 Merrimack Street, ,Lawrence,1843,Energy,2005,61121303,194,0.9788,1,25009,MA,Essex County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",531,25,9,251600,25009251600,2516,Census Tract 2516,G5020,S,1451486,190364,42.700021,-71.1513911, , 
USA.PointAddress,M,100,A,"500 Harrison Ave, Boston, Massachusetts, 02118",PointAddress,Boston,2118,USA,0,-71.066122,42.342016,20132314,2013,2316,Genuine Interactive,500 Harrison Ave., ,Boston,2118,Advertising & Marketing,2004,13025941,80,1.5732,1,25025,MA,Suffolk County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",551,25,25,71201,25025071201,712.01,Census Tract 712.01,G5020,S,405607,0,42.3398228,-71.0670328, , 
USA.PointAddress,M,100,A,"560 Harrison Ave, Boston, Massachusetts, 02118",PointAddress,Boston,2118,USA,0,-71.067544,42.340915,20093352,2009,3353,Shawmut Design and Construction,560 Harrison Avenue,N/A,Boston,2118,Construction,1982,872200000,975,0.752,1,25025,MA,Suffolk County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",551,25,25,71201,25025071201,712.01,Census Tract 712.01,G5020,S,405607,0,42.3398228,-71.0670328, , 
USA.StreetAddress,M,100,A,"284 Amory St, Jamaica Plain, Massachusetts, 02130",StreetAddress,Jamaica Plain,2130,USA,0,-71.104624,42.31463,20111381,2011,1382,TPR Media,284 Amory St. G101, ,Jamaica Plain,2130,Health,2002,2221000,13,2.063448,1,25025,MA,Suffolk County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",552,25,25,120301,25025120301,1203.01,Census Tract 1203.01,G5020,S,662594,0,42.3126424,-71.1019334, , 
USA.StreetAddress,M,100,A,"200 Brickstone Sq, Andover, Massachusetts, 01810",StreetAddress,Andover,1810,USA,0,-71.14675,42.675002,20151386,2015,1386,ALKU,200 Brickstone Square,Suite 503,Andover,1810,Human Resources,2007,69295057,65,2.9938,1,25009,MA,Essex County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",554,25,9,254100,25009254100,2541,Census Tract 2541,G5020,S,6807402,91504,42.6703478,-71.1521911, , 
USA.PointAddress,M,100,A,"50 Union St, Andover, Massachusetts, 01810",PointAddress,Andover,1810,USA,0,-71.152278,42.681134,20133673,2013,3674,BNMC,50 Union Street, ,Andover,1810,IT Services,1988,2071671,15,0.8055,1,25009,MA,Essex County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",554,25,9,254100,25009254100,2541,Census Tract 2541,G5020,S,6807402,91504,42.6703478,-71.1521911, , 
USA.PointAddress,M,100,A,"300 Brickstone Sq, Andover, Massachusetts, 01810",PointAddress,Andover,1810,USA,0,-71.146726,42.675247,20153391,2015,3391,LeadBridge,300 Brickstone Square,Suite 502,Andover,1810,Business Products & Services,2006,2652435,25,0.9706,1,25009,MA,Essex County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",554,25,9,254100,25009254100,2541,Census Tract 2541,G5020,S,6807402,91504,42.6703478,-71.1521911, , 
USA.StreetAddress,M,100,A,"200 Brickstone Sq, Andover, Massachusetts, 01810",StreetAddress,Andover,1810,USA,0,-71.14675,42.675002,20101875,2010,1873,NuView Systems,200 Brickstone Sq, ,Andover,1810,Software,1994,11266000,92,1.451,1,25009,MA,Essex County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",554,25,9,254100,25009254100,2541,Census Tract 2541,G5020,S,6807402,91504,42.6703478,-71.1521911, , 
USA.StreetAddress,M,100,A,"200 Brickstone Sq, Andover, Massachusetts, 01810",StreetAddress,Andover,1810,USA,0,-71.14675,42.675002,20083796,2008,3791,RDK Engineers,200 Brickstone Square, ,Andover,1810,Construction,1896,29754136,225,0.809,1,25009,MA,Essex County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",554,25,9,254100,25009254100,2541,Census Tract 2541,G5020,S,6807402,91504,42.6703478,-71.1521911, , 
USA.PointAddress,M,100,A,"300 Brickstone Sq, Andover, Massachusetts, 01810",PointAddress,Andover,1810,USA,0,-71.146726,42.675247,20152996,2015,2996,RMS Media Group,300 Brickstone Square,Suite 300,Andover,1810,Media,2001,6814632,19,1.1649,1,25009,MA,Essex County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",554,25,9,254100,25009254100,2541,Census Tract 2541,G5020,S,6807402,91504,42.6703478,-71.1521911, , 
USA.StreetAddress,M,100,A,"200 Brickstone Sq, Andover, Massachusetts, 01810",StreetAddress,Andover,1810,USA,0,-71.14675,42.675002,20130710,2013,712,The Start Group,200 Brickstone Square Suite 503, ,Andover,1810,Human Resources,2008,28698970,35,6.4402,1,25009,MA,Essex County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",554,25,9,254100,25009254100,2541,Census Tract 2541,G5020,S,6807402,91504,42.6703478,-71.1521911, , 
USA.StreetAddress,M,90.92,A,"10 New England Business Center Dr, Andover, Massachusetts, 01810",StreetAddress,Andover,1810,USA,0,-71.203665,42.693558,20133720,2013,3721,BirdDog Solutions,10 New England Business Center,Suite 202,Andover,1810,Logistics & Transportation,1998,40274208,224,0.7861,1,25009,MA,Essex County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",558,25,9,254402,25009254402,2544.02,Census Tract 2544.02,G5020,S,27339441,1796404,42.6670895,-71.2067947, , 
