"","City","company_na","GEOID","full_name","ALAND","X","Y","Match_addr","year","industry","employees","revenue","growth","employeesgroup","revenuegroup","growthgroup"
"3859","Lehi","One on One",49049010108,"Provo-Orem, UT",10232745,-111.896208,40.427059,"2912 Executive Pkwy, Lehi, Utah, 84043",2012,"Advertising & Marketing",145,56432403,4.488,3,3,3
"3860","Lehi","Smile Reminder",49049010108,"Provo-Orem, UT",10232745,-111.899211,40.429743,"3098 Executive Pkwy, Lehi, Utah, 84043",2011,"Software",58,7675528,1.911516,2,1,2
"3861","Lehi","VIP International",49049010108,"Provo-Orem, UT",10232745,-111.902196,40.440961,"3381 Mayflower Ave, Lehi, Utah, 84043",2011,"Consumer Products & Services",12,3855780.2,23.63707,1,1,3
"3862","Lehi","Zija International",49049010108,"Provo-Orem, UT",10232745,-111.894216,40.42828,"3300 N Ashton Blvd, Lehi, Utah, 84043",2015,"Consumer Products & Services",155,136800000,0.8005,3,4,1
"3863","Pleasant Grove","Paraben",49049000506,"Provo-Orem, UT",2031902,-111.730363,40.352208,"471 E 1000 S, Pleasant Grove, Utah, 84062",2008,"Software",22,3209279,1.5812,2,1,2
"3864","Pleasant Grove","SkyRocket Media",49049000506,"Provo-Orem, UT",2031902,-111.730214,40.352217,"475 E 1000 S, Pleasant Grove, Utah, 84062",2015,"Advertising & Marketing",31,11819579,81.1095,2,2,3
"3865","Pleasant Grove","Costume Craze",49049000508,"Provo-Orem, UT",2473700,-111.747245,40.365238,"350 W Center St, Pleasant Grove, Utah, 84062",2011,"Retail",22,13242324,0.827566,2,2,1
"3866","Pleasant Grove","NetSteps",49049000509,"Provo-Orem, UT",4100972,-111.772821,40.358023,"2435 W 450 S, Pleasant Grove, Utah, 84062",2011,"Software",42,6270417,3.426116,2,1,3
"3867","Pleasant Grove","Riser",49049000509,"Provo-Orem, UT",4100972,-111.774206,40.360431,"260 S 2500 W, Pleasant Grove, Utah, 84062",2013,"Advertising & Marketing",16,2143095,2.3521,1,1,2
"3868","Lindon","AccessData Group",49049000601,"Provo-Orem, UT",8586319,-111.729913,40.330368,"588 W 400 S, Lindon, Utah, 84042",2013,"Software",519,90013384,2.192,3,3,2
"3869","Lindon","Aquatherm",49049000601,"Provo-Orem, UT",8586319,-111.728443,40.329,"500 S 500 W, Lindon, Utah, 84042",2014,"Construction",45,21537981,2.459,2,2,2
"3870","Lindon","Nudge",49049000601,"Provo-Orem, UT",8586319,-111.731417,40.331134,"360 Technology Ct, Lindon, Utah, 84042",2015,"Real Estate",668,273600000,13.5241,3,4,3
"3871","Lindon","PcCareSupport",49049000601,"Provo-Orem, UT",8586319,-111.72494,40.330917,"350 S 400 W, Lindon, Utah, 84042",2015,"IT Services",103,4891305,8.8021,3,1,3
"3872","Lindon","Power Innovations International",49049000601,"Provo-Orem, UT",8586319,-111.727726,40.331971,"333 S 520 W, Lindon, Utah, 84042",2008,"Energy",75,5100554,4.5108,2,1,3
"3873","Lindon","Simplicity Laser",49049000601,"Provo-Orem, UT",8586319,-111.722301,40.341893,"275 W 200 N, Lindon, Utah, 84042",2015,"Consumer Products & Services",110,5972984,2.2034,3,1,2
"3874","American Fork","Rain",49049000203,"Provo-Orem, UT",2382759,-111.780781,40.373994,"686 E 110 S, American Fork, Utah, 84003",2012,"Advertising & Marketing",45,5782834,1.368,2,1,2
"3875","Lehi","Finch",49049000204,"Provo-Orem, UT",4958443,-111.827301,40.390152,"210 N 1200 E, Lehi, Utah, 84043",2013,"Software",6,2889218,25.9298,1,1,3
"3876","Lehi","SolutionStream",49049000204,"Provo-Orem, UT",4958443,-111.829458,40.391016,"249 N 1200 E, Lehi, Utah, 84043",2011,"IT Services",60,7217622,1.61712,2,1,2
"3877","Clayton","Media Two Interactive",37101041001,"Raleigh-Cary, NC",28041531,-78.451757,35.646434,"27528, Clayton, North Carolina",2009,"Advertising & Marketing",15,13216819,8.657,1,2,3
"3878","Raleigh","Accuro",37183051600,"Raleigh-Cary, NC",3945709,-78.652698,35.797223,"1330 Saint Marys St, Raleigh, North Carolina, 27605",2014,"Human Resources",75,4394207,1.3585,2,1,2
"3879","Raleigh","Jones & Frank",37183051600,"Raleigh-Cary, NC",3945709,-78.652698,35.797223,"1330 Saint Marys St, Raleigh, North Carolina, 27605",2014,"Energy",397,199300000,0.7486,3,4,1
"3880","Raleigh","Synergy Spa, Aesthetics & Wellness",37183051600,"Raleigh-Cary, NC",3945709,-78.660631,35.816374,"2603 Glenwood Ave, Raleigh, North Carolina, 27608",2015,"Health",50,3019618,1.453,2,1,2
"3881","Raleigh","Sitescapes",37183053716,"Raleigh-Cary, NC",3192919,-78.648012,35.856357,"314 W Millbrook Rd, Raleigh, North Carolina, 27609",2009,"Construction",37,5207437,2.297,2,1,2
"3882","Cary","Bandwidth.com",37183053512,"Raleigh-Cary, NC",9087084,-78.78158,35.831334,"4001 Weston Pkwy, Cary, North Carolina, 27513",2010,"Telecommunications",153,87354774,1.797,3,3,2
"3883","Cary","Patagonia Health",37183053512,"Raleigh-Cary, NC",9087084,-78.802747,35.818712,"1915 Evans Rd, Cary, North Carolina, 27513",2015,"Health",21,3194867,16.8692,2,1,3
"3884","Cary","Personify",37183053512,"Raleigh-Cary, NC",9087084,-78.782387,35.831457,"5020 Weston Pkwy, Cary, North Carolina, 27513",2015,"Human Resources",59,6121326,1.0801,2,1,2
"3885","Cary","SciQuest",37183053512,"Raleigh-Cary, NC",9087084,-78.788261,35.829034,"6501 Weston Pkwy, Cary, North Carolina, 27513",2010,"Software",162,36179000,1.383,3,2,2
"3886","Cary","LinkConnector",37183053506,"Raleigh-Cary, NC",5927551,-78.782082,35.768237,"1135 Kildaire Farm Rd, Cary, North Carolina, 27511",2011,"Advertising & Marketing",14,2673050,2.814637,1,1,2
"3887","Cary","A10 Clinical Solutions",37183053405,"Raleigh-Cary, NC",7937397,-78.789588,35.734278,"2000 Regency Pkwy, Cary, North Carolina, 27518",2011,"Health",260,19725960,10.1133,3,2,3
"3888","Cary","Bennett Aerospace",37183053405,"Raleigh-Cary, NC",7937397,-78.77981,35.737026,"2054 Kildaire Farm Rd, Cary, North Carolina, 27518",2015,"Government Services",54,4514993,1.8313,2,1,2
"3889","Cary","Ockham Development Group",37183053405,"Raleigh-Cary, NC",7937397,-78.793738,35.729521,"8000 Regency Pkwy, Cary, North Carolina, 27518",2014,"Health",320,54423312,0.8315,3,3,1
"3890","Cary","SchoolDude.com",37183053405,"Raleigh-Cary, NC",7937397,-78.802215,35.729843,"11000 Regency Pkwy, Cary, North Carolina, 27518",2009,"Education",116,14383672,1.455,3,2,2
"3891","Raleigh","Professional Project Services",37183052705,"Raleigh-Cary, NC",4596048,-78.606404,35.819503,"3100 Smoketree Ct, Raleigh, North Carolina, 27604",2013,"Engineering",55,9285000,6.1644,2,1,3
"3892","Raleigh","Workplace Options",37183052705,"Raleigh-Cary, NC",4596048,-78.601729,35.819336,"2912 Highwoods Blvd, Raleigh, North Carolina, 27604",2014,"Human Resources",546,47627787,0.7532,3,2,1
"3893","Clayton","FastMed Urgent Care",37101041002,"Raleigh-Cary, NC",32423280,-78.478171,35.65929,"935 Shotwell Rd, Clayton, North Carolina, 27520",2015,"Health",1200,81134107,3.8173,3,3,3
"3894","Raleigh","MedThink Communications",37183052701,"Raleigh-Cary, NC",6818010,-78.621901,35.829385,"3301 Benson Dr, Raleigh, North Carolina, 27609",2009,"Advertising & Marketing",60,11725856,2.513,2,2,2
"3895","Raleigh","PointSource",37183052701,"Raleigh-Cary, NC",6818010,-78.626153,35.820517,"353 E Six Forks Rd, Raleigh, North Carolina, 27609",2015,"Software",96,14742420,2.3844,2,2,2
"3896","Raleigh","The Produce Box",37183052701,"Raleigh-Cary, NC",6818010,-78.611842,35.849454,"27609, Raleigh, North Carolina",2015,"Food & Beverage",39,5971892,1.5888,2,1,2
"3897","Apex","CRC - Disaster Response Experts",37183053420,"Raleigh-Cary, NC",29424320,-78.820392,35.720393,"2410 Reliance Ave, Apex, North Carolina, 27539",2013,"Construction",175,42400722,0.9297,3,2,1
"3898","Raleigh","L&E Research",37183052506,"Raleigh-Cary, NC",2895898,-78.680695,35.8571,"5505 Creedmoor Rd, Raleigh, North Carolina, 27612",2015,"Advertising & Marketing",100,7040483,1.1648,2,1,2
"3899","Apex","Autoshop Solutions",37183053416,"Raleigh-Cary, NC",7632529,-78.843771,35.746684,"942 Windy Rd, Apex, North Carolina, 27502",2015,"Advertising & Marketing",30,3108000,1.2355,2,1,2
"3900","Apex","The Maven Group",37183053416,"Raleigh-Cary, NC",7632529,-78.849582,35.734137,"320 N Salem St, Apex, North Carolina, 27502",2010,"IT Services",64,5790748,1.364,2,1,2
"3901","Holly Springs","919 Marketing",37183053204,"Raleigh-Cary, NC",3810870,-78.834524,35.651143,"102 Avent Ferry Rd, Holly Springs, North Carolina, 27540",2011,"Advertising & Marketing",9,2220660.3,0.772286,1,1,1
"3902","Holly Springs","PropelMG",37183053204,"Raleigh-Cary, NC",3810870,-78.824839,35.654794,"624 Holly Springs Rd, Holly Springs, North Carolina, 27540",2010,"Advertising & Marketing",7,2335686,9.367,1,1,3
"3903","Cary","DZone",37183053523,"Raleigh-Cary, NC",5393988,-78.828776,35.790616,"150 Preston Executive Dr, Cary, North Carolina, 27513",2015,"Software",38,4688764,2.135,2,1,2
"3904","Cary","L & S Retail Ventures",37183053523,"Raleigh-Cary, NC",5393988,-78.805689,35.795619,"225 James Jackson Ave, Cary, North Carolina, 27513",2011,"Retail",13,3785013,1.187843,1,1,2
"3905","Raleigh","Active Healthcare",37183054011,"Raleigh-Cary, NC",2921720,-78.607384,35.899998,"9104 Falls of Neuse Rd, Raleigh, North Carolina, 27615",2012,"Health",26,5453000,0.873,2,1,1
"3906","Raleigh","Bulk TV & Internet",37183053723,"Raleigh-Cary, NC",2535557,-78.650031,35.896508,"8537 Six Forks Rd, Raleigh, North Carolina, 27615",2015,"Business Products & Services",137,59386324,1.4328,3,3,2
"3907","Raleigh","DataStaff",37183053723,"Raleigh-Cary, NC",2535557,-78.646624,35.885545,"7721 Six Forks Rd, Raleigh, North Carolina, 27615",2014,"Human Resources",175,18729833,0.7586,3,2,1
"3908","Raleigh","MedPro Rx",37183053723,"Raleigh-Cary, NC",2535557,-78.648173,35.882698,"140 Northway Ct, Raleigh, North Carolina, 27615",2011,"Health",34,56172648,0.862365,2,3,1
"3909","Raleigh","Set and Service Resources",37183053723,"Raleigh-Cary, NC",2535557,-78.648434,35.891613,"8303 Six Forks Rd, Raleigh, North Carolina, 27615",2014,"Human Resources",30,16444000,0.7714,2,2,1
"3910","Raleigh","Proforma Promographix",37183053725,"Raleigh-Cary, NC",4206460,-78.717565,35.881877,"7921 Mayapple Pl, Raleigh, North Carolina, 27613",2009,"Business Products & Services",4,2819813,0.992,1,1,1
"3911","Cary","TowerCo",37183053604,"Raleigh-Cary, NC",3229808,-78.847826,35.793814,"5000 Valleystone Dr, Cary, North Carolina, 27519",2012,"Telecommunications",74,140300000,3.218,2,4,3
"3912","Apex","FeatureTel",37183053417,"Raleigh-Cary, NC",9424956,-78.851597,35.714065,"3467 Apex Peakway, Apex, North Carolina, 27502",2011,"Telecommunications",15,2464615,0.865257,1,1,1
"3913","Garner","Alarm Team",37183052809,"Raleigh-Cary, NC",17971975,-78.551201,35.677836,"5305 Raynor Rd, Garner, North Carolina, 27529",2011,"Security",198,31690665,1.787774,3,2,2
"3914","Garner","Intelligent Access Systems of NC",37183052809,"Raleigh-Cary, NC",17971975,-78.55391,35.675327,"284 Hein Dr, Garner, North Carolina, 27529",2011,"Security",40,11132922,1.253229,2,2,2
"3915","Cary","Black Forest Industries",37183053517,"Raleigh-Cary, NC",4088497,-78.748927,35.789644,"1000 E Chatham St, Cary, North Carolina, 27511",2013,"Consumer Products & Services",12,2042076,0.732,1,1,1
"3916","Cary","Fathom Realty",37183053517,"Raleigh-Cary, NC",4088497,-78.76413,35.786012,"1250 SE Maynard Rd, Cary, North Carolina, 27511",2014,"Real Estate",7,2351447,10.3865,1,1,3
"3917","Raleigh","Triad Web Design",37183052603,"Raleigh-Cary, NC",3103938,-78.633895,35.826638,"3344 Six Forks Rd, Raleigh, North Carolina, 27609",2012,"IT Services",150,3024000,2.305,3,1,2
"3918","Cary","Triangle Direct Media",37183053520,"Raleigh-Cary, NC",3460684,-78.778738,35.791421,"8420 Chapel Hill Rd, Cary, North Carolina, 27513",2011,"Advertising & Marketing",20,4728231,1.412129,1,1,2
"3919","Morrisville","Clinipace Worldwide",37183053609,"Raleigh-Cary, NC",15250425,-78.830057,35.856361,"3800 Paramount Pkwy, Morrisville, North Carolina, 27560",2015,"Health",600,80335147,3.205,3,3,3
"3920","Morrisville","d-Wise",37183053609,"Raleigh-Cary, NC",15250425,-78.827824,35.853961,"1500 Perimeter Park Dr, Morrisville, North Carolina, 27560",2015,"IT Services",51,8856306,1.944,2,1,2
"3921","Morrisville","iContact",37183053609,"Raleigh-Cary, NC",15250425,-78.835596,35.859565,"5221 Paramount Pkwy, Morrisville, North Carolina, 27560",2011,"Advertising & Marketing",242,38595000,4.882487,3,2,3
"3922","Morrisville","MAXPOINT INTERACTIVE",37183053609,"Raleigh-Cary, NC",15250425,-78.838653,35.861423,"3020 Carrington Mill Blvd, Morrisville, North Carolina, 27560",2015,"Advertising & Marketing",318,106500000,6.2525,3,4,3
"3923","Morrisville","Netsertive",37183053609,"Raleigh-Cary, NC",15250425,-78.830373,35.85025,"2400 Perimeter Park Dr, Morrisville, North Carolina, 27560",2015,"Advertising & Marketing",155,31605182,6.6801,3,2,3
"3924","Morrisville","United Drug Supply",37183053609,"Raleigh-Cary, NC",15250425,-78.820819,35.828107,"3000 Bear Cat Way, Morrisville, North Carolina, 27560",2015,"Health",8,4898606,2.562,1,1,2
"3925","Morrisville","USfalcon",37183053609,"Raleigh-Cary, NC",15250425,-78.818182,35.861065,"1 Copley Pkwy, Morrisville, North Carolina, 27560",2010,"Government Services",182,103100000,5.855,3,4,3
"3926","Cary","Ignite Social Media",37183053522,"Raleigh-Cary, NC",6208823,-78.810997,35.817548,"14600 Weston Pkwy, Cary, North Carolina, 27513",2014,"Advertising & Marketing",114,14059595,2.216,3,2,2
"3927","Cary","Rockett Interactive",37183053522,"Raleigh-Cary, NC",6208823,-78.803488,35.820013,"111 Centrewest Ct, Cary, North Carolina, 27513",2010,"Advertising & Marketing",10,5407253,3.299,1,1,3
"3928","Cary","S&A Cherokee",37183053522,"Raleigh-Cary, NC",6208823,-78.810991,35.819305,"301 Cascade Pointe Ln, Cary, North Carolina, 27513",2009,"Media",48,7405620,1.222,2,1,2
"3929","Cary","StrikeIron",37183053522,"Raleigh-Cary, NC",6208823,-78.818303,35.813896,"15501 Weston Pkwy, Cary, North Carolina, 27513",2013,"Software",34,5222841,2.3573,2,1,2
"3930","Cary","TrainingFolks",37183053522,"Raleigh-Cary, NC",6208823,-78.810472,35.819016,"501 Cascade Pointe Ln, Cary, North Carolina, 27513",2013,"Education",28,8465889,0.9181,2,1,1
"3931","Morrisville","BioResource International",37063002028,"Raleigh-Cary, NC",21755086,-78.863527,35.871672,"627 Davis Dr, Morrisville, North Carolina, 27560",2012,"Business Products & Services",17,12708363,9.375,1,2,3
"3932","Morrisville","Burt's Bees",37063002028,"Raleigh-Cary, NC",21755086,-78.863791,35.871399,"633 Davis Dr, Morrisville, North Carolina, 27560",2008,"Consumer Products & Services",400,149800000,0.7758,3,4,1
"3933","Fayetteville","McKee Homes",37051003800,"Raleigh-Cary, NC",10673414,-78.878601,35.052639,"101 Hay St, Fayetteville, North Carolina, 28301",2015,"Construction",15,22193982,4.0492,1,2,3
"3934","Fuquay-Varina","Apex Instruments",37183053205,"Raleigh-Cary, NC",8241357,-78.807688,35.619224,"204 Technology Park Ln, Fuquay-Varina, North Carolina, 27526",2009,"Environmental Services",31,8131362,1.3,2,1,2
"3935","Raleigh","Lease A Sales Rep",37183052407,"Raleigh-Cary, NC",3595545,-78.720501,35.774147,"4904 Waters Edge Dr, Raleigh, North Carolina, 27606",2014,"Business Products & Services",175,15775095,1.9094,3,2,2
"3936","Raleigh","ACC On Demand",37183052507,"Raleigh-Cary, NC",2684481,-78.697383,35.84868,"3200 Fairhill Dr, Raleigh, North Carolina, 27612",2011,"Human Resources",300,7971674,1.208221,3,1,2
"3937","Raleigh","Atlantic BT",37183052507,"Raleigh-Cary, NC",2684481,-78.683425,35.841856,"4509 Creedmoor Rd, Raleigh, North Carolina, 27612",2014,"IT Services",74,6996263,0.9953,2,1,1
"3938","Raleigh","Hosted Solutions Acquisitions",37183052601,"Raleigh-Cary, NC",3317866,-78.642705,35.837324,"Main at North Hills St, Raleigh, North Carolina, 27609",2010,"Telecommunications",118,48981000,2.342,3,2,2
"3939","Raleigh","Alpha Marketing",37183050300,"Raleigh-Cary, NC",1040114,-78.647237,35.786378,"510 Glenwood Ave, Raleigh, North Carolina, 27603",2013,"Advertising & Marketing",18,3775597,1.8432,1,1,2
"3940","Raleigh","Aseptia",37183050300,"Raleigh-Cary, NC",1040114,-78.649672,35.787384,"723 W Johnson St, Raleigh, North Carolina, 27603",2015,"Food & Beverage",112,23661945,111.21,3,2,3
"3941","Raleigh","Keen Strategy",37183050300,"Raleigh-Cary, NC",1040114,-78.648908,35.785698,"410 N Boylan Ave, Raleigh, North Carolina, 27603",2015,"Advertising & Marketing",10,2688049,11.8251,1,1,3
"3942","Raleigh","TriMark Digital",37183050300,"Raleigh-Cary, NC",1040114,-78.648262,35.786253,"611 Tucker St, Raleigh, North Carolina, 27603",2015,"Advertising & Marketing",30,11437422,1.9311,2,2,2
"3943","Raleigh","Prime Energy Group",37183051400,"Raleigh-Cary, NC",2896361,-78.68446,35.793131,"407 Gorman St, Raleigh, North Carolina, 27607",2015,"Construction",39,6754736,6.5457,2,1,3
"3944","Raleigh","Inlet Technologies",37183053008,"Raleigh-Cary, NC",25302282,-78.729168,35.766283,"1121 Situs Ct, Raleigh, North Carolina, 27606",2010,"Software",33,7577000,4.671,2,1,3
"3945","Raleigh","Sageworks",37183053008,"Raleigh-Cary, NC",25302282,-78.730547,35.763544,"5565 Centerview Dr, Raleigh, North Carolina, 27606",2008,"Software",110,9691492,4.8583,3,1,3
"3946","Raleigh","Spectraforce Technologies",37183053008,"Raleigh-Cary, NC",25302282,-78.726581,35.768535,"5511 Capital Center Dr, Raleigh, North Carolina, 27606",2015,"IT Services",1862,59195258,0.8675,3,3,1
"3947","Morrisville","Professional Builders Supply",37183053607,"Raleigh-Cary, NC",6096425,-78.830846,35.838661,"10405 Chapel Hill Rd, Morrisville, North Carolina, 27560",2014,"Construction",157,119700000,1.7435,3,4,2
"3948","Raleigh","Power Home Technologies",37183054018,"Raleigh-Cary, NC",5349802,-78.586365,35.852974,"4905 Green Rd, Raleigh, North Carolina, 27616",2012,"Security",345,16797052,0.742,3,2,1
"3949","Garner","Viztek",37183052807,"Raleigh-Cary, NC",42237804,-78.536179,35.683142,"2217 US Highway 70 E, Garner, North Carolina, 27529",2014,"Software",80,54267032,0.8592,2,3,1
"3950","Cary","Connexion Technologies",37183053003,"Raleigh-Cary, NC",6226282,-78.735426,35.754539,"111 Corning Rd, Cary, North Carolina, 27518",2011,"Telecommunications",612,29999951,2.634916,3,2,2
"3951","Cary","Relias Learning",37183053003,"Raleigh-Cary, NC",6226282,-78.735426,35.754539,"111 Corning Rd, Cary, North Carolina, 27518",2015,"Software",296,59513000,4.6934,3,3,3
"3952","Raleigh","Eco Turf",37183053717,"Raleigh-Cary, NC",6699433,-78.749009,35.905118,"27675, Raleigh, North Carolina",2008,"Environmental Services",55,5035939,2.3284,2,1,2
"3953","Raleigh","Lonerider Brewing Company",37183053717,"Raleigh-Cary, NC",6699433,-78.762665,35.903247,"8816 Gulf Ct, Raleigh, North Carolina, 27617",2015,"Food & Beverage",30,3615589,1.4045,2,1,2
"3954","Raleigh","NextLot",37183053717,"Raleigh-Cary, NC",6699433,-78.77832,35.917646,"7780 Brier Creek Pkwy, Raleigh, North Carolina, 27617",2012,"Software",20,2445708,10.459,1,1,3
"3955","Cary","Lonesource",37183053419,"Raleigh-Cary, NC",4910711,-78.808259,35.734858,"114 Mackenan Dr, Cary, North Carolina, 27511",2011,"Business Products & Services",190,62970936,2.094059,3,3,2
"3956","Raleigh","CanvasOnDemand.com",37183053610,"Raleigh-Cary, NC",11731939,-78.815489,35.898513,"10700 World Trade Blvd, Raleigh, North Carolina, 27560",2008,"Consumer Products & Services",30,4632337,9.7222,2,1,3
"3957","Morrisville","Environmental Holdings Group",37183053610,"Raleigh-Cary, NC",11731939,-78.803685,35.885934,"190 Kitty Hawk Dr, Morrisville, North Carolina, 27560",2012,"Construction",130,17401023,0.86,3,2,1
"3958","Raleigh","HireNetworks",37183053610,"Raleigh-Cary, NC",11731939,-78.777979,35.907238,"8020 Arco Corporate Dr, Raleigh, North Carolina, 27617",2014,"Human Resources",65,4300828,0.7386,2,1,1
"3959","Raleigh","Surety Systems",37183053610,"Raleigh-Cary, NC",11731939,-78.777979,35.907238,"8020 Arco Corporate Dr, Raleigh, North Carolina, 27617",2010,"IT Services",53,8920000,2.257,2,1,2
"3960","Morrisville","Catalyst Manufacturing Services",37183980100,"Raleigh-Cary, NC",18748634,-78.771947,35.901501,"6833 Mount Herman Rd, Morrisville, North Carolina, 27560",2008,"Computer Hardware",280,58434726,2.3734,3,3,2
